batch_item_no,candidate_id,question_id,difficulty,category,source_file,source_record_id,split,refusal_expected,is_hallucination,has_citation,response_time_ms,question,context,generated_answer,lawyer_decision,lawyer_comment,corrected_answer,reviewer_name
49,2e910d32be7154ce,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:263:tpl:4,train_pending_review,,,,,TBK m.263 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.263] Başlık: 7. Uygulama alanı / Taksitle satışa ilişkin hükümler, aynı ekonomik amaçla
yapılan işlemlere de uygulanır. Bir taşınırı edinme amacıyla yapılan ödünç sözleşmelerinde satıcının, mülkiyeti saklı tutma kaydı ile birlikte veya bundan bağımsız olarak satış bedeli alacağını ödünç verene devretmesi veya satıcı ile ödünç verenin başka surette anlaşarak, alıcının satış bedelini daha sonra taksitler hâlinde ödemek üzere malın teslimini sağlamaları durumunda, taksitle satışa ilişkin hükümler kıyas yoluyla uygulanır. Ödünç sözleşmesinde, taksitle satış sözleşmelerine konulması zorunlu olan hususların yer alması şarttır. Ancak, bunlardan peşin satış bedeli ile toplam satış bedeli yerine, ödünç alınan miktar ile ödünç verene ödenecek toplam ödünç miktarı gösterilir. Peşin satışla bağlantılı taksitle ödünç sözleşmelerinde, ödünç verene, yasal asgari peşinatın ödenmiş ve peşin satış bedelinin ödünç sözleşmesinin yapılması sırasında herhangi bir ilave yapılmaksızın tamamen karşılanmış olması hâlinde, taksitle satışa ilişkin hükümler uygulanmaz. Alıcının tacir sıfatıyla hareket ettiği veya malın bir ticari işletmenin ihtiyacı için ya da meslekî amaçlarla satın alınması durumunda, taksitle satışa ilişkin hükümlerden sadece 259 uncu maddenin ikinci fıkrası, 260 ıncı maddenin birinci fıkrası ve 261 inci maddesi hükümleri uygulanır. II. Ön ödemeli taksitle satış","Doğrudan metin dayanağı: ""yapılan işlemlere de uygulanır. Bir taşınırı edinme amacıyla yapılan ödünç sözleşmelerinde satıcının, mülkiyeti saklı tutma kaydı ile birlikte veya bundan bağımsız olarak satış bedeli alacağını ödünç verene devretmesi veya satıcı ile ödünç verenin başka surette anlaşarak, alıcının satış bedelini daha sonra taksitler hâlinde ödemek üzere malın teslimini sağlamaları durumunda, taksitle satışa ilişkin hükümler kıyas yoluyla uygulanır."" [Kaynak: TBK m.263]",REVISE,,"Doğrudan metin dayanağı: ""Taksitle satışa ilişkin hükümler, aynı ekonomik amaçla yapılan işlemlere de uygulanır. Bir taşınırı edinme amacıyla yapılan ödünç sözleşmelerinde satıcının, mülkiyeti saklı tutma kaydı ile birlikte veya bundan bağımsız olarak satış bedeli alacağını ödünç verene devretmesi veya satıcı ile ödünç verenin başka surette anlaşarak, alıcının satış bedelini daha sonra taksitler hâlinde ödemek üzere malın teslimini sağlamaları durumunda, taksitle satışa ilişkin hükümler kıyas yoluyla uygulanır. Ödünç sözleşmesinde, taksitle satış sözleşmelerine konulması zorunlu olan hususların yer alması şarttır. Ancak, bunlardan peşin satış bedeli ile toplam satış bedeli yerine, ödünç alınan miktar ile ödünç verene ödenecek toplam ödünç miktarı gösterilir. Peşin satışla bağlantılı taksitle ödünç sözleşmelerinde, ödünç verene, yasal asgari peşinatın ödenmiş ve peşin satış bedelinin ödünç sözleşmesinin yapılması sırasında herhangi bir ilave yapılmaksızın tamamen karşılanmış olması hâlinde, taksitle satışa ilişkin hükümler uygulanmaz. Alıcının tacir sıfatıyla hareket ettiği veya malın bir ticari işletmenin ihtiyacı için ya da meslekî amaçlarla satın alınması durumunda, taksitle satışa ilişkin hükümlerden sadece 259 uncu maddenin ikinci fıkrası, 260 ıncı maddenin birinci fıkrası ve 261 inci maddesi hükümleri uygulanır."" [Kaynak: TBK m.263]",
50,2e9b9d89e2e8c0e1,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:G1:tpl:2,train_pending_review,,,,,TBK Geçici m.1 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK Geçici m.1]
(Ek:8/6/2022-7409/4 md.) Konut kiraları bakımından bu maddenin yürürlüğe girdiği tarih ilâ 1/7/2023 (bu tarih dâhil) tarihleri arasında yenilenen kira dönemlerinde uygulanacak kira bedeline ilişkin anlaşmalar, bir önceki kira yılına ait kira bedelinin yüzde yirmi beşini geçmemek koşuluyla geçerlidir. Bir önceki kira yılının tüketici fiyat endeksindeki oniki aylık ortalamalara göre değişim oranının yüzde yirmi beşin altında kalması halinde değişim oranı geçerlidir. Bu kural, bir yıldan daha uzun süreli kira sözleşmelerinde de uygulanır. Bu oranları geçecek şekilde yapılan sözleşmeler, fazla miktar yönünden geçersizdir. Bu fıkra hükmü, 344 üncü maddenin ikinci fıkrası uyarınca hâkim tarafından verilecek kararlar bakımından da uygulanır.","Madde metni şu kuralı içerir: ""(Ek:8/6/2022-7409/4 md.) Konut kiraları bakımından bu maddenin yürürlüğe girdiği tarih ilâ 1/7/2023 (bu tarih dâhil) tarihleri arasında yenilenen kira dönemlerinde uygulanacak kira bedeline ilişkin anlaşmalar, bir önceki kira yılına ait kira bedelinin yüzde yirmi beşini geçmemek koşuluyla geçerlidir."" [Kaynak: TBK Geçici m.1]",REVISE,,"Madde metni şu kuralı içerir: ""(Ek:8/6/2022-7409/4 md.) Konut kiraları bakımından bu maddenin yürürlüğe girdiği tarih ilâ 1/7/2023 (bu tarih dâhil) tarihleri arasında yenilenen kira dönemlerinde uygulanacak kira bedeline ilişkin anlaşmalar, bir önceki kira yılına ait kira bedelinin yüzde yirmi beşini geçmemek koşuluyla geçerlidir. Bir önceki kira yılının tüketici fiyat endeksindeki oniki aylık ortalamalara göre değişim oranının yüzde yirmi beşin altında kalması halinde değişim oranı geçerlidir. Bu kural, bir yıldan daha uzun süreli kira sözleşmelerinde de uygulanır. Bu oranları geçecek şekilde yapılan sözleşmeler, fazla miktar yönünden geçersizdir. Bu fıkra hükmü, 344 üncü maddenin ikinci fıkrası uyarınca hâkim tarafından verilecek kararlar bakımından da uygulanır."" [Kaynak: TBK Geçici m.1]",
51,2ebcd58043bc3218,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:25:tpl:1,train_pending_review,,,,,TBK m.25'e göre temel kural nedir?,"[Kaynak: TBK m.25] Başlık: V. İçerik denetimi / Genel işlem
koşullarına, dürüstlük kurallarına aykırı olarak, karşı tarafın aleyhine veya onun durumunu ağırlaştırıcı nitelikte hükümler konulamaz. F. Sözleşmenin içeriği","TBK m.25 metnine göre: ""koşullarına, dürüstlük kurallarına aykırı olarak, karşı tarafın aleyhine veya onun durumunu ağırlaştırıcı nitelikte hükümler konulamaz."" [Kaynak: TBK m.25]",REVISE,,"TBK m.25 metnine göre: ""Genel işlem koşullarına, dürüstlük kurallarına aykırı olarak, karşı tarafın aleyhine veya onun durumunu ağırlaştırıcı nitelikte hükümler konulamaz."" [Kaynak: TBK m.25]",
52,2ec182b3e0f346b5,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:303:tpl:3,train_pending_review,,,,,TBK m.303 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.303] Başlık: III. Yan giderlere / Kiraya veren, kiralananın kullanımıyla ilgili olmak
üzere, kendisi veya üçüncü kişi tarafından yapılan yan giderlere katlanmakla yükümlüdür. IV. Kiraya verenin kiralananın ayıplarından sorumluluğu","Özet: ""üzere, kendisi veya üçüncü kişi tarafından yapılan yan giderlere katlanmakla yükümlüdür."" [Kaynak: TBK m.303]",REVISE,,"Özet: ""Kiraya veren, kiralananın kullanımıyla ilgili olmak üzere, kendisi veya üçüncü kişi tarafından yapılan yan giderlere katlanmakla yükümlüdür."" [Kaynak: TBK m.303]",
53,2f28dc0d7dacbe01,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:21:tpl:2,train_pending_review,,,,,TBK m.21 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.21] Başlık: 1. Yazılmamış sayılma / Karşı tarafın menfaatine aykırı genel işlem koşullarının
sözleşmenin kapsamına girmesi, sözleşmenin yapılması sırasında düzenleyenin karşı tarafa, bu koşulların varlığı hakkında açıkça bilgi verip, bunların içeriğini öğrenme imkânı sağlamasına ve karşı tarafın da bu koşulları kabul etmesine bağlıdır. Aksi takdirde, genel işlem koşulları yazılmamış sayılır. Sözleşmenin niteliğine ve işin özelliğine yabancı olan genel işlem koşulları da yazılmamış sayılır.","Madde metni şu kuralı içerir: ""sözleşmenin kapsamına girmesi, sözleşmenin yapılması sırasında düzenleyenin karşı tarafa, bu koşulların varlığı hakkında açıkça bilgi verip, bunların içeriğini öğrenme imkânı sağlamasına ve karşı tarafın da bu koşulları kabul etmesine bağlıdır."" [Kaynak: TBK m.21]",REVISE,,"Madde metni şu kuralı içerir: ""Karşı tarafın menfaatine aykırı genel işlem koşullarının sözleşmenin kapsamına girmesi, sözleşmenin yapılması sırasında düzenleyenin karşı tarafa, bu koşulların varlığı hakkında açıkça bilgi verip, bunların içeriğini öğrenme imkânı sağlamasına ve karşı tarafın da bu koşulları kabul etmesine bağlıdır. Aksi takdirde, genel işlem koşulları yazılmamış sayılır. Sözleşmenin niteliğine ve işin özelliğine yabancı olan genel işlem koşulları da yazılmamış sayılır."" [Kaynak: TBK m.21]",
54,2f7bd6b2cd3391ac,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:115:tpl:2,train_pending_review,,,,,TBK m.115 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.115] Başlık: 2. Sorumsuzluk anlaşması / Borçlunun ağır kusurundan sorumlu olmayacağına ilişkin
önceden yapılan anlaşma kesin olarak hükümsüzdür. Borçlunun alacaklı ile hizmet sözleşmesinden kaynaklanan herhangi bir borç sebebiyle sorumlu olmayacağına ilişkin olarak önceden yaptığı her türlü anlaşma kesin olarak hükümsüzdür. Uzmanlığı gerektiren bir hizmet, meslek veya sanat, ancak kanun ya da yetkili makamlar tarafından verilen izinle yürütülebiliyorsa, borçlunun hafif kusurundan sorumlu olmayacağına ilişkin önceden yapılan anlaşma kesin olarak hükümsüzdür.","Madde metni şu kuralı içerir: ""önceden yapılan anlaşma kesin olarak hükümsüzdür. Borçlunun alacaklı ile hizmet sözleşmesinden kaynaklanan herhangi bir borç sebebiyle sorumlu olmayacağına ilişkin olarak önceden yaptığı her türlü anlaşma kesin olarak hükümsüzdür."" [Kaynak: TBK m.115]",REVISE,,"Madde metni şu kuralı içerir: ""Borçlunun ağır kusurundan sorumlu olmayacağına ilişkin önceden yapılan anlaşma kesin olarak hükümsüzdür. Borçlunun alacaklı ile hizmet sözleşmesinden kaynaklanan herhangi bir borç sebebiyle sorumlu olmayacağına ilişkin olarak önceden yaptığı her türlü anlaşma kesin olarak hükümsüzdür. Uzmanlığı gerektiren bir hizmet, meslek veya sanat, ancak kanun ya da yetkili makamlar tarafından verilen izinle yürütülebiliyorsa, borçlunun hafif kusurundan sorumlu olmayacağına ilişkin önceden yapılan anlaşma kesin olarak hükümsüzdür."" [Kaynak: TBK m.115]",
55,2f9e134cad712fef,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:260:tpl:1,train_pending_review,,,,,TBK m.260'e göre temel kural nedir?,"[Kaynak: TBK m.260] Başlık: Satıcı, alıcının taksitleri ödemede temerrüde düşmesi
sebebiyle satılanın alıcıya devrinden sonra sözleşmeden dönerse, her iki taraf aldığını geri vermekle yükümlüdür. Satıcı, ayrıca hakkaniyete uygun bir kullanım bedeli ve satılanın olağandışı kullanılması sebebiyle değerinin azalması hâlinde tazminat da isteyebilir. Ancak satıcı, sözleşme zamanında ifa edilmiş olsaydı elde edecek olduğundan fazlasını isteyemez. Satıcı, alıcının peşinatı ödemede temerrüde düşmesi yüzünden satılanın devrinden önce sözleşmeden dönerse, alıcıdan sadece ödenmeyen peşinat üzerinden, sözleşmeden döndüğü tarihe kadar işleyecek yasal faiz ile sözleşmenin kurulmasından sonra, satılanın uğramış olduğu değer kaybı sebebiyle tazminat isteyebilir. Ceza koşulu kararlaştırılmışsa, peşin satış bedelinin yüzde onunu aşamaz. c. Hâkimin müdahalesi","TBK m.260 metnine göre: ""sebebiyle satılanın alıcıya devrinden sonra sözleşmeden dönerse, her iki taraf aldığını geri vermekle yükümlüdür."" [Kaynak: TBK m.260]",REVISE,,"TBK m.260 metnine göre: ""Satıcı, alıcının taksitleri ödemede temerrüde düşmesi sebebiyle satılanın alıcıya devrinden sonra sözleşmeden dönerse, her iki taraf aldığını geri vermekle yükümlüdür. Satıcı, ayrıca hakkaniyete uygun bir kullanım bedeli ve satılanın olağandışı kullanılması sebebiyle değerinin azalması hâlinde tazminat da isteyebilir. Ancak satıcı, sözleşme zamanında ifa edilmiş olsaydı elde edecek olduğundan fazlasını isteyemez. Satıcı, alıcının peşinatı ödemede temerrüde düşmesi yüzünden satılanın devrinden önce sözleşmeden dönerse, alıcıdan sadece ödenmeyen peşinat üzerinden, sözleşmeden döndüğü tarihe kadar işleyecek yasal faiz ile sözleşmenin kurulmasından sonra, satılanın uğramış olduğu değer kaybı sebebiyle tazminat isteyebilir. Ceza koşulu kararlaştırılmışsa, peşin satış bedelinin yüzde onunu aşamaz."" [Kaynak: TBK m.260]",
56,2f9fd57ab65c0e43,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:39:tpl:4,train_pending_review,,,,,TBK m.39 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.39] Başlık: IV. İrade bozukluğunun / Yanılma veya aldatma sebebiyle ya da korkutulma
sonucunda sözleşme yapan taraf, yanılma veya aldatmayı öğrendiği ya da korkutmanın etkisinin ortadan kalktığı andan başlayarak bir yıl içinde sözleşme ile bağlı olmadığını bildirmez veya verdiği şeyi geri istemezse, sözleşmeyi onamış sayılır. Aldatma veya korkutmadan dolayı bağlayıcılığı olmayan bir sözleşmenin onanmış sayılması, tazminat hakkını ortadan kaldırmaz. H. Temsil I. Yetkili temsil","Doğrudan metin dayanağı: ""sonucunda sözleşme yapan taraf, yanılma veya aldatmayı öğrendiği ya da korkutmanın etkisinin ortadan kalktığı andan başlayarak bir yıl içinde sözleşme ile bağlı olmadığını bildirmez veya verdiği şeyi geri istemezse, sözleşmeyi onamış sayılır."" [Kaynak: TBK m.39]",REVISE,,"Doğrudan metin dayanağı: ""Yanılma veya aldatma sebebiyle ya da korkutulma sonucunda sözleşme yapan taraf, yanılma veya aldatmayı öğrendiği ya da korkutmanın etkisinin ortadan kalktığı andan başlayarak bir yıl içinde sözleşme ile bağlı olmadığını bildirmez veya verdiği şeyi geri istemezse, sözleşmeyi onamış sayılır. Aldatma veya korkutmadan dolayı bağlayıcılığı olmayan bir sözleşmenin onanmış sayılması, tazminat hakkını ortadan kaldırmaz."" [Kaynak: TBK m.39]",
57,2faa8ec7d1c829e2,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:467:tpl:1,train_pending_review,,,,,TBK m.467'e göre temel kural nedir?,"[Kaynak: TBK m.467] Başlık: İşçiyi aralıksız biçimde çalıştıran işveren, ürünü
kabulde temerrüde düştüğü veya işçinin kişiliğinden kaynaklanan sebeplerle ve kusuru olmaksızın çalışma engellendiği takdirde, hizmet ediminin engellenmesi durumundaki ücret ödenmesine ilişkin hükümler gereğince, ona ücretini ödemekle yükümlüdür. Diğer durumlarda işveren, bu hükümlere göre ücret ödemekle yükümlü değildir.","TBK m.467 metnine göre: ""kabulde temerrüde düştüğü veya işçinin kişiliğinden kaynaklanan sebeplerle ve kusuru olmaksızın çalışma engellendiği takdirde, hizmet ediminin engellenmesi durumundaki ücret ödenmesine ilişkin hükümler gereğince, ona ücretini ödemekle yükümlüdür."" [Kaynak: TBK m.467]",REVISE,,"TBK m.467 metnine göre: ""İşçiyi aralıksız biçimde çalıştıran işveren, ürünü kabulde temerrüde düştüğü veya işçinin kişiliğinden kaynaklanan sebeplerle ve kusuru olmaksızın çalışma engellendiği takdirde, hizmet ediminin engellenmesi durumundaki ücret ödenmesine ilişkin hükümler gereğince, ona ücretini ödemekle yükümlüdür. Diğer durumlarda işveren, bu hükümlere göre ücret ödemekle yükümlü değildir."" [Kaynak: TBK m.467]",
58,2feeb2faf08d5239,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:97:tpl:3,train_pending_review,,,,,TBK m.97 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.97] Başlık: 1. İfada sıra / Karşılıklı borç yükleyen
bir sözleşmenin ifası isteminde bulunan tarafın, sözleşmenin koşullarına ve özelliklerine göre daha sonra ifa etme hakkı olmadıkça, kendi borcunu ifa etmiş ya da ifasını önermiş olması gerekir.","Özet: ""bir sözleşmenin ifası isteminde bulunan tarafın, sözleşmenin koşullarına ve özelliklerine göre daha sonra ifa etme hakkı olmadıkça, kendi borcunu ifa etmiş ya da ifasını önermiş olması gerekir."" [Kaynak: TBK m.97]",REVISE,,"Özet: ""Karşılıklı borç yükleyen bir sözleşmenin ifası isteminde bulunan tarafın, sözleşmenin koşullarına ve özelliklerine göre daha sonra ifa etme hakkı olmadıkça, kendi borcunu ifa etmiş ya da ifasını önermiş olması gerekir."" [Kaynak: TBK m.97]",
59,3023f7d6baf8c952,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:102:tpl:3,train_pending_review,,,,,TBK m.102 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.102] Başlık: Kanunen geçerli bir açıklama yapılmadığı veya makbuzda
bir açıklık bulunmadığı durumda ödeme, muaccel borç için yapılmış sayılır. Birden çok borç muaccel ise ödemenin, borçluya karşı ilk olarak takip edilen borç için yapılmış olduğu kabul edilir. Takip yapılmamış ise ödeme, vadesi ilk önce gelmiş olan borç için yapılmış olur. Birden çok borcun vadesi aynı zamanda gelmişse, mahsup orantılı olarak; borçlardan hiçbirinin vadesi gelmemişse ödeme, güvencesi en az olan borç için yapılmış sayılır. III. Makbuz ve senetlerin geri verilmesi","Özet: ""bir açıklık bulunmadığı durumda ödeme, muaccel borç için yapılmış sayılır. Birden çok borç muaccel ise ödemenin, borçluya karşı ilk olarak takip edilen borç için yapılmış olduğu kabul edilir."" [Kaynak: TBK m.102]",REVISE,,"Özet: ""Kanunen geçerli bir açıklama yapılmadığı veya makbuzda bir açıklık bulunmadığı durumda ödeme, muaccel borç için yapılmış sayılır. Birden çok borç muaccel ise ödemenin, borçluya karşı ilk olarak takip edilen borç için yapılmış olduğu kabul edilir. Takip yapılmamış ise ödeme, vadesi ilk önce gelmiş olan borç için yapılmış olur. Birden çok borcun vadesi aynı zamanda gelmişse, mahsup orantılı olarak; borçlardan hiçbirinin vadesi gelmemişse ödeme, güvencesi en az olan borç için yapılmış sayılır."" [Kaynak: TBK m.102]",
60,30393675c32ee5b1,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:306:tpl:2,train_pending_review,,,,,TBK m.306 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.306] Başlık: Kiracı, kiraya verenden kiralanandaki ayıbın uygun bir
sürede giderilmesini isteyebilir; bu sürede ayıp giderilmezse kiracı, ayıbı kiraya veren hesabına gidertebilir ve bundan doğan alacağını kira bedelinden indirebilir veya kiralananın ayıpsız bir benzeri ile değiştirilmesini isteyebilir. Ayıbın, kiralananın öngörülen kullanıma elverişliliğini ortadan kaldırması ya da önemli ölçüde engellemesi ve verilen sürede giderilmemesi hâlinde kiracı, sözleşmeyi feshedebilir. Kiraya veren, kiralanandaki ayıbı gidermek yerine, uygun bir süre içinde ayıpsız benzeriyle değiştirebilir. Kiraya veren, kiracıya aynı malın ayıpsız bir benzerini hemen vererek ve uğradığı zararın tamamını gidererek, onun seçimlik haklarını kullanmasını önleyebilir. c. Kira bedelinin indirilmesi","Madde metni şu kuralı içerir: ""sürede giderilmesini isteyebilir; bu sürede ayıp giderilmezse kiracı, ayıbı kiraya veren hesabına gidertebilir ve bundan doğan alacağını kira bedelinden indirebilir veya kiralananın ayıpsız bir benzeri ile değiştirilmesini isteyebilir."" [Kaynak: TBK m.306]",REVISE,,"Madde metni şu kuralı içerir: ""Kiracı, kiraya verenden kiralanandaki ayıbın uygun bir sürede giderilmesini isteyebilir; bu sürede ayıp giderilmezse kiracı, ayıbı kiraya veren hesabına gidertebilir ve bundan doğan alacağını kira bedelinden indirebilir veya kiralananın ayıpsız bir benzeri ile değiştirilmesini isteyebilir. Ayıbın, kiralananın öngörülen kullanıma elverişliliğini ortadan kaldırması ya da önemli ölçüde engellemesi ve verilen sürede giderilmemesi hâlinde kiracı, sözleşmeyi feshedebilir. Kiraya veren, kiralanandaki ayıbı gidermek yerine, uygun bir süre içinde ayıpsız benzeriyle değiştirebilir. Kiraya veren, kiracıya aynı malın ayıpsız bir benzerini hemen vererek ve uğradığı zararın tamamını gidererek, onun seçimlik haklarını kullanmasını önleyebilir."" [Kaynak: TBK m.306]",
61,3046e5ec22ff46f9,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:315:tpl:3,train_pending_review,,,,,TBK m.315 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.315] Başlık: 3. Kiracının temerrüdü / Kiracı, kiralananın tesliminden sonra muaccel olan kira
bedelini veya yan gideri ödeme borcunu ifa etmezse, kiraya veren kiracıya yazılı olarak bir süre verip, bu sürede de ifa etmeme durumunda, sözleşmeyi feshedeceğini bildirebilir. Kiracıya verilecek süre en az on gün, konut ve çatılı işyeri kiralarında ise en az otuz gündür. Bu süre, kiracıya yazılı bildirimin yapıldığı tarihi izleyen günden itibaren işlemeye başlar.","Özet: ""bedelini veya yan gideri ödeme borcunu ifa etmezse, kiraya veren kiracıya yazılı olarak bir süre verip, bu sürede de ifa etmeme durumunda, sözleşmeyi feshedeceğini bildirebilir."" [Kaynak: TBK m.315]",REVISE,,"Özet: ""Kiracı, kiralananın tesliminden sonra muaccel olan kira bedelini veya yan gideri ödeme borcunu ifa etmezse, kiraya veren kiracıya yazılı olarak bir süre verip, bu sürede de ifa etmeme durumunda, sözleşmeyi feshedeceğini bildirebilir. Kiracıya verilecek süre en az on gün, konut ve çatılı işyeri kiralarında ise en az otuz gündür. Bu süre, kiracıya yazılı bildirimin yapıldığı tarihi izleyen günden itibaren işlemeye başlar."" [Kaynak: TBK m.315]",
62,3076176a8db9b53e,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:134:tpl:4,train_pending_review,,,,,TBK m.134 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.134] Başlık: II. Cari hesaplarda / Çeşitli kalemlerin bir cari hesaba sadece kaydedilmiş
olması, borcun yenilenmiş olduğu anlamına gelmez. Ancak, hesabın kesilmiş ve hesap sonucu diğer tarafça kabul edilmiş olması durumunda, borç yenilenmiş olur. Kalemlerden birinin güvencesi varsa, aksi kararlaştırılmadıkça, hesap kesilip sonucun kabul edilmiş olması, güvenceyi sona erdirmez.","Doğrudan metin dayanağı: ""olması, borcun yenilenmiş olduğu anlamına gelmez. Ancak, hesabın kesilmiş ve hesap sonucu diğer tarafça kabul edilmiş olması durumunda, borç yenilenmiş olur."" [Kaynak: TBK m.134]",REVISE,,"Doğrudan metin dayanağı: ""Çeşitli kalemlerin bir cari hesaba sadece kaydedilmiş olması, borcun yenilenmiş olduğu anlamına gelmez. Ancak, hesabın kesilmiş ve hesap sonucu diğer tarafça kabul edilmiş olması durumunda, borç yenilenmiş olur. Kalemlerden birinin güvencesi varsa, aksi kararlaştırılmadıkça, hesap kesilip sonucun kabul edilmiş olması, güvenceyi sona erdirmez."" [Kaynak: TBK m.134]",
63,30765e7f3dc76931,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:338:tpl:3,train_pending_review,,,,,TBK m.338 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.338] Başlık: III. Hakkın kullanılması / Kiracı, taşınmak veya kiralananda bulunan taşınırları
başka bir yere taşımak istediği takdirde, kiraya veren, alacağını güvence altına almasını sağlayacak miktardaki taşınırı, sulh hâkiminin veya icra müdürünün kararıyla alıkoyabilir. Alıkoyma kararının konusu olan eşya, gizlice veya zorla götürülürse, götürülmelerinden başlayarak on gün içinde kolluk gücünün yardımıyla kiralanana geri getirilir. İKİNCİ AYIRIM Konut ve Çatılı İşyeri Kiraları","Özet: ""başka bir yere taşımak istediği takdirde, kiraya veren, alacağını güvence altına almasını sağlayacak miktardaki taşınırı, sulh hâkiminin veya icra müdürünün kararıyla alıkoyabilir."" [Kaynak: TBK m.338]",REVISE,,"Özet: ""Kiracı, taşınmak veya kiralananda bulunan taşınırları başka bir yere taşımak istediği takdirde, kiraya veren, alacağını güvence altına almasını sağlayacak miktardaki taşınırı, sulh hâkiminin veya icra müdürünün kararıyla alıkoyabilir. Alıkoyma kararının konusu olan eşya, gizlice veya zorla götürülürse, götürülmelerinden başlayarak on gün içinde kolluk gücünün yardımıyla kiralanana geri getirilir."" [Kaynak: TBK m.338]",
64,307acc5234646393,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:167:tpl:3,train_pending_review,,,,,TBK m.167 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.167] Başlık: 1. Paylaşım / Aksi kararlaştırılmadıkça veya borçlular arasındaki
hukuki ilişkinin niteliğinden anlaşılmadıkça, borçlulardan her biri, alacaklıya yapılan ifadan, birbirlerine karşı eşit paylarla sorumludurlar. Kendisine düşen paydan fazla ifada bulunan borçlunun, ödediği fazla miktarı diğer borçlulardan isteme hakkı vardır. Bu durumda borçlu, her bir borçluya ancak payı oranında rücu edebilir. Borçlulardan birinden alınamayan miktarı, diğer borçlular eşit olarak üstlenmekle yükümlüdürler.","Özet: ""hukuki ilişkinin niteliğinden anlaşılmadıkça, borçlulardan her biri, alacaklıya yapılan ifadan, birbirlerine karşı eşit paylarla sorumludurlar."" [Kaynak: TBK m.167]",REVISE,,"Özet: ""Aksi kararlaştırılmadıkça veya borçlular arasındaki hukuki ilişkinin niteliğinden anlaşılmadıkça, borçlulardan her biri, alacaklıya yapılan ifadan, birbirlerine karşı eşit paylarla sorumludurlar. Kendisine düşen paydan fazla ifada bulunan borçlunun, ödediği fazla miktarı diğer borçlulardan isteme hakkı vardır. Bu durumda borçlu, her bir borçluya ancak payı oranında rücu edebilir. Borçlulardan birinden alınamayan miktarı, diğer borçlular eşit olarak üstlenmekle yükümlüdürler."" [Kaynak: TBK m.167]",
65,3093b27a50d216c7,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:132:tpl:2,train_pending_review,,,,,TBK m.132 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.132] Başlık: B. İbra / Borcu doğuran işlem kanunen veya taraflarca belli bir
şekle bağlı tutulmuş olsa bile borç, tarafların şekle bağlı olmaksızın yapacakları ibra sözleşmesiyle tamamen veya kısmen ortadan kaldırılabilir. C. Yenileme","Madde metni şu kuralı içerir: ""şekle bağlı tutulmuş olsa bile borç, tarafların şekle bağlı olmaksızın yapacakları ibra sözleşmesiyle tamamen veya kısmen ortadan kaldırılabilir."" [Kaynak: TBK m.132]",REVISE,,"Madde metni şu kuralı içerir: ""Borcu doğuran işlem kanunen veya taraflarca belli bir şekle bağlı tutulmuş olsa bile borç, tarafların şekle bağlı olmaksızın yapacakları ibra sözleşmesiyle tamamen veya kısmen ortadan kaldırılabilir."" [Kaynak: TBK m.132]",
