batch_item_no,candidate_id,question_id,difficulty,category,source_file,source_record_id,split,refusal_expected,is_hallucination,has_citation,response_time_ms,question,context,generated_answer,lawyer_decision,lawyer_comment,corrected_answer,reviewer_name
52,4e754d655e463ae7,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:287:tpl:4,train_pending_review,,,,,TBK m.287 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.287] Başlık: II. Bağışlanan için / Fiil ehliyeti bulunmayan kişi ayırt etme gücüne
sahipse, bağışlamayı kabul edebilir. Ancak, bağışlananın yasal temsilcisi bu kişinin bağışlamayı kabulünü yasaklar veya bağışlanılan şeyin geri verilmesini emrederse, bağışlama ortadan kalkar. C. Kurulması","Doğrudan metin dayanağı: ""sahipse, bağışlamayı kabul edebilir. Ancak, bağışlananın yasal temsilcisi bu kişinin bağışlamayı kabulünü yasaklar veya bağışlanılan şeyin geri verilmesini emrederse, bağışlama ortadan kalkar."" [Kaynak: TBK m.287]",REVISE,,"Doğrudan metin dayanağı: ""Fiil ehliyeti bulunmayan kişi ayırt etme gücüne sahipse, bağışlamayı kabul edebilir. Ancak, bağışlananın yasal temsilcisi bu kişinin bağışlamayı kabulünü yasaklar veya bağışlanılan şeyin geri verilmesini emrederse, bağışlama ortadan kalkar."" [Kaynak: TBK m.287]",
53,4e915b4323bffbae,TBK-004,medium,tbk_kira,data/review_sheets/phase2_first_batch_20260308/reconciled_20260308/batch1_first100_reconciled_master.jsonl,0141acf9cb52488c,train_pending_review,,,,,TBK'ya göre konut kiralarında kira sözleşmesinin sona erdirilmesi (tahliye) hangi koşullara bağlıdır?,"[Kaynak: TBK m.315] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.352] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.350] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.351] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.331] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.369] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.347] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.371] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.325] (atıf etiketi; tam kaynak metni eval raporunda yok)","TBK’ya göre konut ve çatılı işyeri kiralarında tahliye başlıca şu hâllere bağlıdır: kiracının temerrüdü (TBK m.315), yazılı tahliye taahhüdü, iki haklı ihtar veya kiraya verenin sözleşme kurulurken bilmediği şekilde kiracının ya da birlikte yaşadığı eşinin aynı ilçe/belde sınırlarında oturmaya elverişli konutunun bulunması (TBK m.352), kiraya verenin veya yeni malikin gereksinimi ile yeniden inşa/imar ihtiyacı (TBK m.350-351), önemli sebepler (TBK m.331) ve kiraya verenin on yıllık uzama süresi sonunda her uzama yılının bitiminden en az 3 ay önce bildirim yapması (TBK m.347). Kiracının ölümü hâlinde genel kira hükümlerinde TBK m.333 uygulanır.",REVISE,,"TBK’ya göre konut ve çatılı işyeri kiralarında tahliye, kanunda öngörülen sebeplere dayanır: kiracının temerrüdü (TBK m.315), yazılı tahliye taahhüdü, iki haklı ihtar veya kiracının ya da birlikte yaşadığı eşinin aynı ilçe veya belde sınırları içinde oturmaya elverişli konutunun bulunması ve bunun sözleşme kurulurken kiraya veren tarafından bilinmemesi (TBK m.352), kiraya verenin veya yeni malikin gereksinimi ile yeniden inşa veya imar ihtiyacı (TBK m.350-351), önemli sebeple olağanüstü fesih (TBK m.331) ve kiraya verenin on yıllık uzama süresi sonunda bildirimle sona erdirme hakkı (TBK m.347). [Kaynak: TBK m.315] [Kaynak: TBK m.347] [Kaynak: TBK m.350] [Kaynak: TBK m.351] [Kaynak: TBK m.352] [Kaynak: TBK m.331]",
54,4eb3d0c03ec9f945,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:502:tpl:3,train_pending_review,,,,,TBK m.502 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.502] Başlık: A. Tanımı / Vekâlet sözleşmesi, vekilin vekâlet verenin bir işini
görmeyi veya işlemini yapmayı üstlendiği sözleşmedir. Vekâlete ilişkin hükümler, niteliklerine uygun düştükleri ölçüde, bu Kanunda düzenlenmemiş olan işgörme sözleşmelerine de uygulanır. Sözleşme veya teamül varsa vekil, ücrete hak kazanır.","Özet: ""görmeyi veya işlemini yapmayı üstlendiği sözleşmedir. Vekâlete ilişkin hükümler, niteliklerine uygun düştükleri ölçüde, bu Kanunda düzenlenmemiş olan işgörme sözleşmelerine de uygulanır."" [Kaynak: TBK m.502]",REVISE,,"Özet: Vekâlet sözleşmesi, vekilin vekâlet verenin bir işini görmeyi veya işlemini yapmayı üstlendiği sözleşmedir. Vekâlete ilişkin hükümler, niteliklerine uygun düştükleri ölçüde, bu Kanunda düzenlenmemiş olan işgörme sözleşmelerine de uygulanır. Sözleşme veya teamül varsa vekil, ücrete hak kazanır. [Kaynak: TBK m.502]",
55,4ec76ef8af2c597a,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:426:tpl:3,train_pending_review,,,,,TBK m.426 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.426] Başlık: VII. Hizmet belgesi / İşveren, işçinin isteği üzerine her zaman, işin türünü
ve süresini içeren bir hizmet belgesi vermekle yükümlüdür. İşçinin açıkça istemde bulunması hâlinde, hizmet belgesinde onun işgörmedeki becerisi ile tutum ve davranışları da belirtilir. Hizmet belgesinin zamanında verilmemesinden veya belgede doğru olmayan bilgiler bulunmasından zarar gören işçi veya işçiyi işe alan yeni işveren, eski işverenden tazminat isteyebilir.","Özet: ""ve süresini içeren bir hizmet belgesi vermekle yükümlüdür. İşçinin açıkça istemde bulunması hâlinde, hizmet belgesinde onun işgörmedeki becerisi ile tutum ve davranışları da belirtilir."" [Kaynak: TBK m.426]",REVISE,,"Özet: İşveren, işçinin isteği üzerine her zaman, işin türünü ve süresini içeren bir hizmet belgesi vermekle yükümlüdür. İşçinin açıkça istemde bulunması hâlinde, hizmet belgesinde onun işgörmedeki becerisi ile tutum ve davranışları da belirtilir. Hizmet belgesinin zamanında verilmemesinden veya belgede doğru olmayan bilgiler bulunmasından zarar gören işçi veya işçiyi işe alan yeni işveren, eski işverenden tazminat isteyebilir. [Kaynak: TBK m.426]",
56,4ecc37b711364c8a,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:471:tpl:4,train_pending_review,,,,,TBK m.471 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.471] Başlık: 1. Genel olarak / Yüklenici, üstlendiği
edimleri işsahibinin haklı menfaatlerini gözeterek, sadakat ve özenle ifa etmek zorundadır. Yüklenicinin özen borcundan doğan sorumluluğunun belirlenmesinde, benzer alandaki işleri üstlenen basiretli bir yüklenicinin göstermesi gereken meslekî ve teknik kurallara uygun davranışı esas alınır. Yüklenici, meydana getirilecek eseri doğrudan doğruya kendisi yapmak veya kendi yönetimi altında yaptırmakla yükümlüdür. Ancak, eserin meydana getirilmesinde yüklenicinin kişisel özellikleri önem taşımıyorsa, işi başkasına da yaptırabilir. Aksine âdet veya anlaşma olmadıkça yüklenici, eserin meydana getirilmesi için kullanılacak olan araç ve gereçleri kendisi sağlamak zorundadır.","Doğrudan metin dayanağı: ""edimleri işsahibinin haklı menfaatlerini gözeterek, sadakat ve özenle ifa etmek zorundadır."" [Kaynak: TBK m.471]",REVISE,,"Doğrudan metin dayanağı: ""Yüklenici, üstlendiği edimleri işsahibinin haklı menfaatlerini gözeterek, sadakat ve özenle ifa etmek zorundadır. Yüklenicinin özen borcundan doğan sorumluluğunun belirlenmesinde, benzer alandaki işleri üstlenen basiretli bir yüklenicinin göstermesi gereken meslekî ve teknik kurallara uygun davranışı esas alınır. Yüklenici, meydana getirilecek eseri doğrudan doğruya kendisi yapmak veya kendi yönetimi altında yaptırmakla yükümlüdür. Ancak, eserin meydana getirilmesinde yüklenicinin kişisel özellikleri önem taşımıyorsa, işi başkasına da yaptırabilir. Aksine âdet veya anlaşma olmadıkça yüklenici, eserin meydana getirilmesi için kullanılacak olan araç ve gereçleri kendisi sağlamak zorundadır."" [Kaynak: TBK m.471]",
57,4ee188aa765f2b96,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:454:tpl:2,train_pending_review,,,,,TBK m.454 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.454] Başlık: 1. Genel olarak / İşveren, pazarlamacıya sadece belirli bir miktardan
veya bu miktarla birlikte komisyondan oluşan bir ücret ödemekle yükümlüdür. Ücretin tamamının veya önemli kısmının komisyondan oluşacağına ilişkin yazılı anlaşma, kararlaştırılan komisyonun, pazarlamacının faaliyetinin uygun karşılığını oluşturması koşuluyla geçerlidir. Deneme süresi için ödenecek ücret, serbestçe kararlaştırılabilir. Ancak, deneme süresi iki ayı geçemez.","Madde metni şu kuralı içerir: ""veya bu miktarla birlikte komisyondan oluşan bir ücret ödemekle yükümlüdür. Ücretin tamamının veya önemli kısmının komisyondan oluşacağına ilişkin yazılı anlaşma, kararlaştırılan komisyonun, pazarlamacının faaliyetinin uygun karşılığını oluşturması koşuluyla geçerlidir."" [Kaynak: TBK m.454]",REVISE,,"Madde metni şu kuralı içerir: İşveren, pazarlamacıya sadece belirli bir miktardan veya bu miktarla birlikte komisyondan oluşan bir ücret ödemekle yükümlüdür. Ücretin tamamının veya önemli kısmının komisyondan oluşacağına ilişkin yazılı anlaşma, kararlaştırılan komisyonun, pazarlamacının faaliyetinin uygun karşılığını oluşturması koşuluyla geçerlidir. Deneme süresi için ödenecek ücret, serbestçe kararlaştırılabilir. Ancak, deneme süresi iki ayı geçemez. [Kaynak: TBK m.454]",
58,4ee3f3c05ca25d0b,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:150:tpl:4,train_pending_review,,,,,TBK m.150 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.150] Başlık: 2. Dönemsel edimlerde / Ömür boyunca gelir ve benzeri dönemsel edimlerde,
alacağın tamamı için zamanaşımı, ifa edilmemiş ilk dönemsel edimin muaccel olduğu günde işlemeye başlar. Alacağın tamamı zamanaşımına uğramışsa, ifa edilmemiş dönemsel edimler de zamanaşımına uğramış olur.","Doğrudan metin dayanağı: ""alacağın tamamı için zamanaşımı, ifa edilmemiş ilk dönemsel edimin muaccel olduğu günde işlemeye başlar."" [Kaynak: TBK m.150]",REVISE,,"Doğrudan metin dayanağı: ""Ömür boyunca gelir ve benzeri dönemsel edimlerde, alacağın tamamı için zamanaşımı, ifa edilmemiş ilk dönemsel edimin muaccel olduğu günde işlemeye başlar. Alacağın tamamı zamanaşımına uğramışsa, ifa edilmemiş dönemsel edimler de zamanaşımına uğramış olur."" [Kaynak: TBK m.150]",
59,4eeca98187f6a876,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:547:tpl:3,train_pending_review,,,,,TBK m.547 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.547] Başlık: I. Tanımı ve yetki verilmesi / Ticari temsilci, işletme
sahibinin, ticari işletmeyi yönetmek ve işletmeye ilişkin işlemlerde ticaret unvanı altında, ticari temsil yetkisi ile kendisini temsil etmek üzere, açıkça ya da örtülü olarak yetki verdiği kişidir. İşletme sahibi, ticari temsilcilik yetkisi verildiğini ticaret siciline tescil ettirmek zorundadır; ancak ticari işletme sahibinin ticari temsilcinin fiillerinden sorumluluğu, tescilin yapılmış olmasına bağlı değildir.","Özet: ""sahibinin, ticari işletmeyi yönetmek ve işletmeye ilişkin işlemlerde ticaret unvanı altında, ticari temsil yetkisi ile kendisini temsil etmek üzere, açıkça ya da örtülü olarak yetki verdiği kişidir."" [Kaynak: TBK m.547]",REVISE,,"Özet: Ticari temsilci, işletme sahibinin, ticari işletmeyi yönetmek ve işletmeye ilişkin işlemlerde ticaret unvanı altında, ticari temsil yetkisi ile kendisini temsil etmek üzere, açıkça ya da örtülü olarak yetki verdiği kişidir. İşletme sahibi, ticari temsilcilik yetkisi verildiğini ticaret siciline tescil ettirmek zorundadır; ancak ticari işletme sahibinin ticari temsilcinin fiillerinden sorumluluğu, tescilin yapılmış olmasına bağlı değildir. [Kaynak: TBK m.547]",
60,4ef3a988f3686ba2,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:5:tpl:1,train_pending_review,,,,,TBK m.5'e göre temel kural nedir?,"[Kaynak: TBK m.5] Başlık: Kabul için süre belirlenmeksizin hazır olmayan bir kişiye
yapılan öneri, zamanında ve usulüne uygun olarak gönderilmiş bir yanıtın ulaşmasının beklenebileceği ana kadar, önereni bağlar. Öneren, önerisini zamanında ulaşmış sayabilir. Zamanında gönderilen kabul, önerene geç ulaşır ve öneren onunla bağlı olmak istemezse, durumu hemen kabul edene bildirmek zorundadır.","TBK m.5 metnine göre: ""yapılan öneri, zamanında ve usulüne uygun olarak gönderilmiş bir yanıtın ulaşmasının beklenebileceği ana kadar, önereni bağlar."" [Kaynak: TBK m.5]",REVISE,,"TBK m.5 metnine göre: ""Kabul için süre belirlenmeksizin hazır olmayan bir kişiye yapılan öneri, zamanında ve usulüne uygun olarak gönderilmiş bir yanıtın ulaşmasının beklenebileceği ana kadar, önereni bağlar. Öneren, önerisini zamanında ulaşmış sayabilir. Zamanında gönderilen kabul, önerene geç ulaşır ve öneren onunla bağlı olmak istemezse, durumu hemen kabul edene bildirmek zorundadır."" [Kaynak: TBK m.5]",
61,4ef69402059b3f65,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:587:tpl:4,train_pending_review,,,,,TBK m.587 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.587] Başlık: 3. Birlikte kefalet / Birden çok kişi, aynı borca birlikte kefil oldukları
takdirde, her biri kendi payı için adi kefil gibi, diğerlerinin payı için de kefile kefil gibi sorumlu olur. Borçluyla birlikte veya kendi aralarında müteselsil kefil olarak yükümlülük altına giren kefillerden her biri, borcun tamamından sorumlu olur. Ancak, bir kefil, kendisiyle birlikte daha önce veya aynı zamanda müteselsilen yükümlü bulunan ve Türkiye’de takip edilebilen bütün kefillere karşı takibe girişilmiş olmadıkça, kendi payından fazlasını ödemekten kaçınabilir. Bir kefil, bu hakkı, diğer kefillerin kendi paylarını ödemiş veya ayni güvence sağlamış olmaları durumunda da kullanabilir. Aksine anlaşmalar saklı kalmak kaydıyla, borcu ödeyen kefil, kendi paylarını daha önce ödememiş olmaları ölçüsünde, diğer kefillere karşı rücu hakkına sahiptir. Bu hak, borçluya rücudan önce de kullanılabilir. Alacaklı, kefilin aynı alacak için başka kişilerin de kefil olduğunu veya olacağını varsayarak kefalet ettiğini biliyor veya bilmesi gerekiyorsa, bu varsayımın sonradan gerçekleşmemesi veya kefillerden birinin alacaklı tarafından kefalet borcundan kurtarılması ya da kefaletinin hükümsüz olduğuna karar verilmesi durumunda kefil, kefalet borcundan kurtulur. Birbirlerinden bağımsız olarak aynı borç için kefil olanlardan her biri, kefalet borcunun tamamından sorumlu olur. Ancak, borcu ödeyen kefil aksine anlaşma olmadıkça, diğerlerine toplam kefalet miktarındaki payı oranında rücu hakkına sahiptir.","Doğrudan metin dayanağı: ""takdirde, her biri kendi payı için adi kefil gibi, diğerlerinin payı için de kefile kefil gibi sorumlu olur."" [Kaynak: TBK m.587]",REVISE,,"Doğrudan metin dayanağı: ""Birden çok kişi, aynı borca birlikte kefil oldukları takdirde, her biri kendi payı için adi kefil gibi, diğerlerinin payı için de kefile kefil gibi sorumlu olur. Borçluyla birlikte veya kendi aralarında müteselsil kefil olarak yükümlülük altına giren kefillerden her biri, borcun tamamından sorumlu olur. Ancak, bir kefil, kendisiyle birlikte daha önce veya aynı zamanda müteselsilen yükümlü bulunan ve Türkiye’de takip edilebilen bütün kefillere karşı takibe girişilmiş olmadıkça, kendi payından fazlasını ödemekten kaçınabilir. Bir kefil, bu hakkı, diğer kefillerin kendi paylarını ödemiş veya ayni güvence sağlamış olmaları durumunda da kullanabilir. Aksine anlaşmalar saklı kalmak kaydıyla, borcu ödeyen kefil, kendi paylarını daha önce ödememiş olmaları ölçüsünde, diğer kefillere karşı rücu hakkına sahiptir. Bu hak, borçluya rücudan önce de kullanılabilir. Alacaklı, kefilin aynı alacak için başka kişilerin de kefil olduğunu veya olacağını varsayarak kefalet ettiğini biliyor veya bilmesi gerekiyorsa, bu varsayımın sonradan gerçekleşmemesi veya kefillerden birinin alacaklı tarafından kefalet borcundan kurtarılması ya da kefaletinin hükümsüz olduğuna karar verilmesi durumunda kefil, kefalet borcundan kurtulur. Birbirlerinden bağımsız olarak aynı borç için kefil olanlardan her biri, kefalet borcunun tamamından sorumlu olur. Ancak, borcu ödeyen kefil aksine anlaşma olmadıkça, diğerlerine toplam kefalet miktarındaki payı oranında rücu hakkına sahiptir."" [Kaynak: TBK m.587]",
62,4f051f643106ab6c,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:99:tpl:4,train_pending_review,,,,,TBK m.99 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.99] Başlık: I. Ülke parası ile / Konusu para olan borç Ülke parasıyla ödenir.
Ülke parası dışında başka bir para birimiyle ödeme yapılması kararlaştırılmışsa, sözleşmede aynen ödeme veya bu anlama gelen bir ifade bulunmadıkça borç, ödeme günündeki rayiç üzerinden Ülke parasıyla da ödenebilir. Ülke parası dışında başka bir para birimiyle belirlenmiş ve sözleşmede aynen ödeme ya da bu anlama gelen bir ifade de bulunmadıkça, borcun ödeme gününde ödenmemesi üzerine alacaklı, bu alacağının aynen veya vade ya da fiilî ödeme günündeki rayiç üzerinden Ülke parası ile ödenmesini isteyebilir. II. Mahsup","Doğrudan metin dayanağı: ""Ülke parası dışında başka bir para birimiyle ödeme yapılması kararlaştırılmışsa, sözleşmede aynen ödeme veya bu anlama gelen bir ifade bulunmadıkça borç, ödeme günündeki rayiç üzerinden Ülke parasıyla da ödenebilir."" [Kaynak: TBK m.99]",REVISE,,"Doğrudan metin dayanağı: ""Konusu para olan borç Ülke parasıyla ödenir. Ülke parası dışında başka bir para birimiyle ödeme yapılması kararlaştırılmışsa, sözleşmede aynen ödeme veya bu anlama gelen bir ifade bulunmadıkça borç, ödeme günündeki rayiç üzerinden Ülke parasıyla da ödenebilir. Ülke parası dışında başka bir para birimiyle belirlenmiş ve sözleşmede aynen ödeme ya da bu anlama gelen bir ifade de bulunmadıkça, borcun ödeme gününde ödenmemesi üzerine alacaklı, bu alacağının aynen veya vade ya da fiilî ödeme günündeki rayiç üzerinden Ülke parası ile ödenmesini isteyebilir."" [Kaynak: TBK m.99]",
63,4f0e875139506c11,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:427:tpl:3,train_pending_review,,,,,TBK m.427 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.427] Başlık: E. Sınaî ve fikrî / Hizmet buluşları üzerinde işçinin ve işverenin hakları,
bunların kazanılması ile diğer sınaî ve fikrî mülkiyet hakları konusunda özel kanun hükümleri uygulanır. F. Hizmet ilişkisinin devri","Özet: ""bunların kazanılması ile diğer sınaî ve fikrî mülkiyet hakları konusunda özel kanun hükümleri uygulanır."" [Kaynak: TBK m.427]",REVISE,,"Özet: Hizmet buluşları üzerinde işçinin ve işverenin hakları, bunların kazanılması ile diğer sınaî ve fikrî mülkiyet hakları konusunda özel kanun hükümleri uygulanır. [Kaynak: TBK m.427]",
64,4f2a8946f598e513,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:443:tpl:3,train_pending_review,,,,,TBK m.443 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.443] Başlık: 2. Geri verme / Sözleşmenin sona ermesi durumunda, taraflardan her
biri, diğerinden veya üçüncü bir kişiden diğerinin hesabına, hizmetle ilişkili olarak almış olduğu şeyleri geri vermekle yükümlüdür. İşçi, özellikle motorlu taşıtları ve trafik izin belgelerini, alacaklarından fazla olduğu ölçüde ücret ve masraf avanslarını geri vermekle yükümlüdür. Tarafların hapis hakları saklıdır. VII. Rekabet yasağı","Özet: ""biri, diğerinden veya üçüncü bir kişiden diğerinin hesabına, hizmetle ilişkili olarak almış olduğu şeyleri geri vermekle yükümlüdür."" [Kaynak: TBK m.443]",REVISE,,"Özet: Sözleşmenin sona ermesi durumunda, taraflardan her biri, diğerinden veya üçüncü bir kişiden diğerinin hesabına, hizmetle ilişkili olarak almış olduğu şeyleri geri vermekle yükümlüdür. İşçi, özellikle motorlu taşıtları ve trafik izin belgelerini, alacaklarından fazla olduğu ölçüde ücret ve masraf avanslarını geri vermekle yükümlüdür. Tarafların hapis hakları saklıdır. [Kaynak: TBK m.443]",
65,4f402d5c27ee3d75,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:285:tpl:2,train_pending_review,,,,,TBK m.285 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.285] Başlık: A. Tanımı / Bağışlama sözleşmesi, bağışlayanın sağlararası sonuç
doğurmak üzere, malvarlığından bağışlanana karşılıksız olarak bir kazandırma yapmayı üstlendiği sözleşmedir. Henüz edinilmemiş olan bir haktan feragat etmek veya bir mirası reddetmek, bağışlama değildir. Ahlaki bir ödevin yerine getirilmesi de bağışlama sayılmaz. B. Bağışlama ehliyeti","Madde metni şu kuralı içerir: ""doğurmak üzere, malvarlığından bağışlanana karşılıksız olarak bir kazandırma yapmayı üstlendiği sözleşmedir."" [Kaynak: TBK m.285]",REVISE,,"Madde metni şu kuralı içerir: Bağışlama sözleşmesi, bağışlayanın sağlararası sonuç doğurmak üzere, malvarlığından bağışlanana karşılıksız olarak bir kazandırma yapmayı üstlendiği sözleşmedir. Henüz edinilmemiş olan bir haktan feragat etmek veya bir mirası reddetmek, bağışlama değildir. Ahlaki bir ödevin yerine getirilmesi de bağışlama sayılmaz. [Kaynak: TBK m.285]",
66,4f67c8d33ae205b7,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:135:tpl:4,train_pending_review,,,,,TBK m.135 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.135] Başlık: D. Birleşme / Alacaklı ve borçlu sıfatlarının aynı kişide
birleşmesiyle borç sona erer. Ancak, üçüncü kişilerin alacak üzerinde önceden mevcut olan hakları birleşmeden etkilenmez. Birleşme geçmişe etkili olarak ortadan kalkarsa, borç varlığını sürdürür. Taşınmaz rehni ve kıymetli evraka ilişkin özel hükümler saklıdır. E. İfa imkânsızlığı","Doğrudan metin dayanağı: ""birleşmesiyle borç sona erer. Ancak, üçüncü kişilerin alacak üzerinde önceden mevcut olan hakları birleşmeden etkilenmez."" [Kaynak: TBK m.135]",REVISE,,"Doğrudan metin dayanağı: ""Alacaklı ve borçlu sıfatlarının aynı kişide birleşmesiyle borç sona erer. Ancak, üçüncü kişilerin alacak üzerinde önceden mevcut olan hakları birleşmeden etkilenmez. Birleşme geçmişe etkili olarak ortadan kalkarsa, borç varlığını sürdürür. Taşınmaz rehni ve kıymetli evraka ilişkin özel hükümler saklıdır."" [Kaynak: TBK m.135]",
67,4fa5e13903252a75,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:245:tpl:4,train_pending_review,,,,,TBK m.245 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.245] Başlık: III. Yarar ve hasar / Satılanın tescilden sonraki bir zamanda alıcı
tarafından teslim alınması için sözleşmeyle bir süre belirlenmişse, onun yarar ve hasarı, alıcıya teslimle geçer. Bu hüküm, alıcının satılanı teslim almada temerrüde düşmesi durumunda da uygulanır. Bu sözleşmenin geçerliliği, yazılı şekilde yapılmış olmasına bağlıdır.","Doğrudan metin dayanağı: ""tarafından teslim alınması için sözleşmeyle bir süre belirlenmişse, onun yarar ve hasarı, alıcıya teslimle geçer."" [Kaynak: TBK m.245]",REVISE,,"Doğrudan metin dayanağı: ""Satılanın tescilden sonraki bir zamanda alıcı tarafından teslim alınması için sözleşmeyle bir süre belirlenmişse, onun yarar ve hasarı, alıcıya teslimle geçer. Bu hüküm, alıcının satılanı teslim almada temerrüde düşmesi durumunda da uygulanır. Bu sözleşmenin geçerliliği, yazılı şekilde yapılmış olmasına bağlıdır."" [Kaynak: TBK m.245]",
68,4fa912e830b5c673,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:640:tpl:4,train_pending_review,,,,,TBK m.640 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.640] Başlık: 2. Belirsiz süreli ortaklık / Ortaklık, belirsiz süre için veya ortaklardan birinin
ömrü boyunca sürmek üzere kurulmuşsa, ortaklardan her biri, altı ay önceden fesih bildiriminde bulunabilir. Fesih bildirimi, dürüstlük kurallarına aykırı olarak ve özellikle uygun olmayan bir zamanda yapılamaz. Fesih bildirimi, ancak hesap yılı sonunda hüküm ifade eder. Sözleşmede öngörülmüş olan sürenin bitiminden sonra ortaklık, ortakların örtülü iradesiyle sürdürülürse, belirsiz süreli ortaklığa dönüşür.","Doğrudan metin dayanağı: ""ömrü boyunca sürmek üzere kurulmuşsa, ortaklardan her biri, altı ay önceden fesih bildiriminde bulunabilir."" [Kaynak: TBK m.640]",REVISE,,"Doğrudan metin dayanağı: ""Ortaklık, belirsiz süre için veya ortaklardan birinin ömrü boyunca sürmek üzere kurulmuşsa, ortaklardan her biri, altı ay önceden fesih bildiriminde bulunabilir. Fesih bildirimi, dürüstlük kurallarına aykırı olarak ve özellikle uygun olmayan bir zamanda yapılamaz. Fesih bildirimi, ancak hesap yılı sonunda hüküm ifade eder. Sözleşmede öngörülmüş olan sürenin bitiminden sonra ortaklık, ortakların örtülü iradesiyle sürdürülürse, belirsiz süreli ortaklığa dönüşür."" [Kaynak: TBK m.640]",
69,4fb220d156fb5084,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:568:tpl:4,train_pending_review,,,,,TBK m.568 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.568] Başlık: 4. Üçüncü kişilerin iddiaları / Bir üçüncü kişi, saklanan üzerinde ayni hak iddiasında
bulunsa bile, saklanan haczedilmedikçe veya saklayana karşı istihkak davası açılmadıkça saklayan, onu saklatana geri vermekle yükümlüdür. Haciz konulması veya istihkak davası açılması hâlinde saklayan, durumu hemen saklatana bildirmek zorundadır.","Doğrudan metin dayanağı: ""bulunsa bile, saklanan haczedilmedikçe veya saklayana karşı istihkak davası açılmadıkça saklayan, onu saklatana geri vermekle yükümlüdür."" [Kaynak: TBK m.568]",REVISE,,"Doğrudan metin dayanağı: ""Bir üçüncü kişi, saklanan üzerinde ayni hak iddiasında bulunsa bile, saklanan haczedilmedikçe veya saklayana karşı istihkak davası açılmadıkça saklayan, onu saklatana geri vermekle yükümlüdür. Haciz konulması veya istihkak davası açılması hâlinde saklayan, durumu hemen saklatana bildirmek zorundadır."" [Kaynak: TBK m.568]",
