batch_item_no,candidate_id,question_id,difficulty,category,source_file,source_record_id,split,refusal_expected,is_hallucination,has_citation,response_time_ms,question,context,generated_answer,lawyer_decision,lawyer_comment,corrected_answer,reviewer_name
60,a7ab219cdb53570c,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:G2:tpl:3,train_pending_review,,,,,TBK Geçici m.2 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK Geçici m.2]
(Ek: 14/7/2023-7456/23 md.) Konut kiraları bakımından 2/7/2023 ilâ 1/7/2024 (bu tarihler dâhil) tarihleri arasında yenilenen kira dönemlerinde uygulanacak kira bedeline ilişkin anlaşmalar, bir önceki kira yılına ait kira bedelinin yüzde yirmi beşini geçmemek koşuluyla geçerlidir. Bir önceki kira yılının tüketici fiyat endeksindeki oniki aylık ortalamalara göre değişim oranının yüzde yirmi beşin altında kalması halinde değişim oranı geçerlidir. Bu kural, bir yıldan daha uzun süreli kira sözleşmelerinde de uygulanır. Bu oranları geçecek şekilde yapılan sözleşmeler, fazla miktar yönünden geçersizdir. Bu fıkra hükmü, 344 üncü maddenin ikinci fıkrası uyarınca hâkim tarafından verilecek kararlar bakımından da uygulanır. Yürürlük","Özet: ""(Ek: 14/7/2023-7456/23 md.) Konut kiraları bakımından 2/7/2023 ilâ 1/7/2024 (bu tarihler dâhil) tarihleri arasında yenilenen kira dönemlerinde uygulanacak kira bedeline ilişkin anlaşmalar, bir önceki kira yılına ait kira bedelinin yüzde yirmi beşini geçmemek koşuluyla geçerlidir."" [Kaynak: TBK Geçici m.2]",,,,
61,a931860f97cbeaef,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:115:tpl:3,train_pending_review,,,,,TBK m.115 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.115] Başlık: 2. Sorumsuzluk anlaşması / Borçlunun ağır kusurundan sorumlu olmayacağına ilişkin
önceden yapılan anlaşma kesin olarak hükümsüzdür. Borçlunun alacaklı ile hizmet sözleşmesinden kaynaklanan herhangi bir borç sebebiyle sorumlu olmayacağına ilişkin olarak önceden yaptığı her türlü anlaşma kesin olarak hükümsüzdür. Uzmanlığı gerektiren bir hizmet, meslek veya sanat, ancak kanun ya da yetkili makamlar tarafından verilen izinle yürütülebiliyorsa, borçlunun hafif kusurundan sorumlu olmayacağına ilişkin önceden yapılan anlaşma kesin olarak hükümsüzdür.","Özet: ""önceden yapılan anlaşma kesin olarak hükümsüzdür. Borçlunun alacaklı ile hizmet sözleşmesinden kaynaklanan herhangi bir borç sebebiyle sorumlu olmayacağına ilişkin olarak önceden yaptığı her türlü anlaşma kesin olarak hükümsüzdür."" [Kaynak: TBK m.115]",,,,
62,a9615200e5234d47,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:102:tpl:4,train_pending_review,,,,,TBK m.102 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.102] Başlık: Kanunen geçerli bir açıklama yapılmadığı veya makbuzda
bir açıklık bulunmadığı durumda ödeme, muaccel borç için yapılmış sayılır. Birden çok borç muaccel ise ödemenin, borçluya karşı ilk olarak takip edilen borç için yapılmış olduğu kabul edilir. Takip yapılmamış ise ödeme, vadesi ilk önce gelmiş olan borç için yapılmış olur. Birden çok borcun vadesi aynı zamanda gelmişse, mahsup orantılı olarak; borçlardan hiçbirinin vadesi gelmemişse ödeme, güvencesi en az olan borç için yapılmış sayılır. III. Makbuz ve senetlerin geri verilmesi","Doğrudan metin dayanağı: ""bir açıklık bulunmadığı durumda ödeme, muaccel borç için yapılmış sayılır. Birden çok borç muaccel ise ödemenin, borçluya karşı ilk olarak takip edilen borç için yapılmış olduğu kabul edilir."" [Kaynak: TBK m.102]",,,,
63,a97aa11281ed6620,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:12:tpl:2,train_pending_review,,,,,TBK m.12 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.12] Başlık: I. Genel kural / Sözleşmelerin geçerliliği, kanunda aksi öngörülmedikçe,
hiçbir şekle bağlı değildir. Kanunda sözleşmeler için öngörülen şekil, kural olarak geçerlilik şeklidir. Öngörülen şekle uyulmaksızın kurulan sözleşmeler hüküm doğurmaz. II. Yazılı şekil","Madde metni şu kuralı içerir: ""hiçbir şekle bağlı değildir. Kanunda sözleşmeler için öngörülen şekil, kural olarak geçerlilik şeklidir."" [Kaynak: TBK m.12]",,,,
64,ad3a8f79e4e7e722,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:108:tpl:4,train_pending_review,,,,,TBK m.108 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.108] Başlık: Sözleşmenin konusu olan şeyin niteliği veya işin
özelliği tevdi edilmesine uygun düşmez veya teslim edilecek şey bozulabilir ya da bakımı, korunması veya tevdi edilmesi önemli bir gideri gerektirir ise, borçlu, alacaklıya önceden ihtarda bulunması koşuluyla, hâkimin izniyle onu açık artırma yoluyla sattırıp bedelini tevdi edebilir. Teslim edilecek şey, borsada kayıtlıysa veya piyasa fiyatı varsa ya da yapılacak gidere oranla değeri az ise, satışın açık artırma yoluyla yapılması zorunlu olmadığı gibi, hâkim, önceden ihtarda bulunma koşulunu aramaksızın satışa izin verebilir. c. Tevdi konusunu geri alma","Doğrudan metin dayanağı: ""özelliği tevdi edilmesine uygun düşmez veya teslim edilecek şey bozulabilir ya da bakımı, korunması veya tevdi edilmesi önemli bir gideri gerektirir ise, borçlu, alacaklıya önceden ihtarda bulunması koşuluyla, hâkimin izniyle onu açık artırma yoluyla sattırıp bedelini tevdi edebilir."" [Kaynak: TBK m.108]",,,,
65,ae598479f0f4a60f,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:105:tpl:2,train_pending_review,,,,,TBK m.105 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.105] Başlık: 3. Senedin geri / Alacaklı, borç senedini kaybettiğini iddia ederse,
borçlunun istemi üzerine, borcu ödeme sırasında, kendisine borç senedinin iptalini ve borcun sona ermiş olduğunu gösteren resmen düzenlenmiş veya usulüne göre onaylanmış bir belge vermek zorundadır. Kıymetli evrakın iptaline ilişkin hükümler saklıdır. E. Alacaklının temerrüdü","Madde metni şu kuralı içerir: ""borçlunun istemi üzerine, borcu ödeme sırasında, kendisine borç senedinin iptalini ve borcun sona ermiş olduğunu gösteren resmen düzenlenmiş veya usulüne göre onaylanmış bir belge vermek zorundadır."" [Kaynak: TBK m.105]",,,,
66,b12ce238b01e3d15,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:100:tpl:4,train_pending_review,,,,,TBK m.100 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.100] Başlık: 1. Kısmen ödemede / Borçlu, faiz veya giderleri ödemede gecikmemiş ise,
kısmen yaptığı ödemeyi ana borçtan düşme hakkına sahiptir. Aksine anlaşma yapılamaz. Alacaklı, alacağın bir kısmı için kefalet, rehin veya başka bir güvence almış ise, borçlu kısmen yaptığı ödemeyi, güvence altına alınan veya güvencesi daha iyi olan kısma mahsup etme hakkına sahip değildir.","Doğrudan metin dayanağı: ""kısmen yaptığı ödemeyi ana borçtan düşme hakkına sahiptir. Aksine anlaşma yapılamaz."" [Kaynak: TBK m.100]",,,,
67,b17e85496816c904,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:107:tpl:2,train_pending_review,,,,,TBK m.107 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.107] Başlık: 1. Bir şeyin teslimine / Alacaklının temerrüde düşmesi durumunda borçlu, hasar
ve giderleri alacaklıya ait olmak üzere, teslim edeceği şeyi tevdi ederek borcundan kurtulabilir. Tevdi yerini, ifa yerindeki hâkim belirler. Bununla birlikte ticari mallar, hâkim kararı olmadan da bir ardiyeye tevdi edilebilir. b. Satma hakkı","Madde metni şu kuralı içerir: ""ve giderleri alacaklıya ait olmak üzere, teslim edeceği şeyi tevdi ederek borcundan kurtulabilir."" [Kaynak: TBK m.107]",,,,
68,b3d414e6876a945c,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:116:tpl:4,train_pending_review,,,,,TBK m.116 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.116] Başlık: 3. Yardımcı kişilerin / Borçlu, borcun ifasını veya bir borç ilişkisinden doğan
hakkın kullanılmasını, birlikte yaşadığı kişiler ya da yanında çalışanlar gibi yardımcılarına kanuna uygun surette bırakmış olsa bile, onların işi yürüttükleri sırada diğer tarafa verdikleri zararı gidermekle yükümlüdür. Yardımcı kişilerin fiilinden doğan sorumluluk, önceden yapılan bir anlaşmayla tamamen veya kısmen kaldırılabilir. Uzmanlığı gerektiren bir hizmet, meslek veya sanat, ancak kanun veya yetkili makamlar tarafından verilen izinle yürütülebiliyorsa, borçlunun yardımcı kişilerin fiillerinden sorumlu olmayacağına ilişkin anlaşma kesin olarak hükümsüzdür. B. Borçlunun temerrüdü","Doğrudan metin dayanağı: ""hakkın kullanılmasını, birlikte yaşadığı kişiler ya da yanında çalışanlar gibi yardımcılarına kanuna uygun surette bırakmış olsa bile, onların işi yürüttükleri sırada diğer tarafa verdikleri zararı gidermekle yükümlüdür."" [Kaynak: TBK m.116]",,,,
69,b51d50f52055175d,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:103:tpl:2,train_pending_review,,,,,TBK m.103 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.103] Başlık: 1. Borçlunun hakkı / Borcu ödeyen borçlu, bir makbuz ve borcun tamamı
ödenmişse, buna ilişkin borç senedinin geri verilmesini veya iptalini isteyebilir. Borcun tamamı ödenmemiş veya borç senedi alacaklıya başkaca haklar da vermekte ise borçlu, ancak makbuz verilmesini ve ödemenin borç senedine işlenmesini isteyebilir.","Madde metni şu kuralı içerir: ""ödenmişse, buna ilişkin borç senedinin geri verilmesini veya iptalini isteyebilir."" [Kaynak: TBK m.103]",,,,
70,b66f26c5bc18bd75,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:115:tpl:1,train_pending_review,,,,,TBK m.115'e göre temel kural nedir?,"[Kaynak: TBK m.115] Başlık: 2. Sorumsuzluk anlaşması / Borçlunun ağır kusurundan sorumlu olmayacağına ilişkin
önceden yapılan anlaşma kesin olarak hükümsüzdür. Borçlunun alacaklı ile hizmet sözleşmesinden kaynaklanan herhangi bir borç sebebiyle sorumlu olmayacağına ilişkin olarak önceden yaptığı her türlü anlaşma kesin olarak hükümsüzdür. Uzmanlığı gerektiren bir hizmet, meslek veya sanat, ancak kanun ya da yetkili makamlar tarafından verilen izinle yürütülebiliyorsa, borçlunun hafif kusurundan sorumlu olmayacağına ilişkin önceden yapılan anlaşma kesin olarak hükümsüzdür.","TBK m.115 metnine göre: ""önceden yapılan anlaşma kesin olarak hükümsüzdür. Borçlunun alacaklı ile hizmet sözleşmesinden kaynaklanan herhangi bir borç sebebiyle sorumlu olmayacağına ilişkin olarak önceden yaptığı her türlü anlaşma kesin olarak hükümsüzdür."" [Kaynak: TBK m.115]",,,,
71,b680e8354318c74d,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:114:tpl:1,train_pending_review,,,,,TBK m.114'e göre temel kural nedir?,"[Kaynak: TBK m.114] Başlık: 1. Genel olarak / Borçlu, genel olarak her türlü kusurdan sorumludur.
Borçlunun sorumluluğunun kapsamı, işin özel niteliğine göre belirlenir. İş özellikle borçlu için bir yarar sağlamıyorsa, sorumluluk daha hafif olarak değerlendirilir. Haksız fiil sorumluluğuna ilişkin hükümler, kıyas yoluyla sözleşmeye aykırılık hâllerine de uygulanır.","TBK m.114 metnine göre: ""Borçlunun sorumluluğunun kapsamı, işin özel niteliğine göre belirlenir. İş özellikle borçlu için bir yarar sağlamıyorsa, sorumluluk daha hafif olarak değerlendirilir."" [Kaynak: TBK m.114]",,,,
72,ba9df41229f21a76,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:113:tpl:2,train_pending_review,,,,,TBK m.113 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.113] Başlık: 2. Yapma ve yapmama / Yapma borcu, borçlu tarafından ifa edilmediği takdirde
alacaklı, masrafı borçluya ait olmak üzere edimin kendisi veya başkası tarafından ifasına izin verilmesini isteyebilir; her türlü giderim isteme hakkı saklıdır. Yapmama borcuna aykırı davranan borçlu, bu aykırı davranışının doğurduğu zararı gidermekle yükümlüdür. Alacaklı, ayrıca borca aykırı durumun ortadan kaldırılmasını veya bu konuda masrafı borçluya ait olmak üzere kendisinin yetkili kılınmasını isteyebilir. II. Sorumluluğun ve giderim borcunun kapsamı","Madde metni şu kuralı içerir: ""alacaklı, masrafı borçluya ait olmak üzere edimin kendisi veya başkası tarafından ifasına izin verilmesini isteyebilir; her türlü giderim isteme hakkı saklıdır."" [Kaynak: TBK m.113]",,,,
73,bc81447de455011c,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:G2:tpl:2,train_pending_review,,,,,TBK Geçici m.2 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK Geçici m.2]
(Ek: 14/7/2023-7456/23 md.) Konut kiraları bakımından 2/7/2023 ilâ 1/7/2024 (bu tarihler dâhil) tarihleri arasında yenilenen kira dönemlerinde uygulanacak kira bedeline ilişkin anlaşmalar, bir önceki kira yılına ait kira bedelinin yüzde yirmi beşini geçmemek koşuluyla geçerlidir. Bir önceki kira yılının tüketici fiyat endeksindeki oniki aylık ortalamalara göre değişim oranının yüzde yirmi beşin altında kalması halinde değişim oranı geçerlidir. Bu kural, bir yıldan daha uzun süreli kira sözleşmelerinde de uygulanır. Bu oranları geçecek şekilde yapılan sözleşmeler, fazla miktar yönünden geçersizdir. Bu fıkra hükmü, 344 üncü maddenin ikinci fıkrası uyarınca hâkim tarafından verilecek kararlar bakımından da uygulanır. Yürürlük","Madde metni şu kuralı içerir: ""(Ek: 14/7/2023-7456/23 md.) Konut kiraları bakımından 2/7/2023 ilâ 1/7/2024 (bu tarihler dâhil) tarihleri arasında yenilenen kira dönemlerinde uygulanacak kira bedeline ilişkin anlaşmalar, bir önceki kira yılına ait kira bedelinin yüzde yirmi beşini geçmemek koşuluyla geçerlidir."" [Kaynak: TBK Geçici m.2]",,,,
74,c016c7fa8f079538,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:100:tpl:3,train_pending_review,,,,,TBK m.100 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.100] Başlık: 1. Kısmen ödemede / Borçlu, faiz veya giderleri ödemede gecikmemiş ise,
kısmen yaptığı ödemeyi ana borçtan düşme hakkına sahiptir. Aksine anlaşma yapılamaz. Alacaklı, alacağın bir kısmı için kefalet, rehin veya başka bir güvence almış ise, borçlu kısmen yaptığı ödemeyi, güvence altına alınan veya güvencesi daha iyi olan kısma mahsup etme hakkına sahip değildir.","Özet: ""kısmen yaptığı ödemeyi ana borçtan düşme hakkına sahiptir. Aksine anlaşma yapılamaz."" [Kaynak: TBK m.100]",,,,
75,c17164a48f9e2486,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:110:tpl:1,train_pending_review,,,,,TBK m.110'e göre temel kural nedir?,"[Kaynak: TBK m.110] Başlık: 2. Diğer edimlerde / Borcun konusu bir şeyin teslimini gerektirmiyorsa,
alacaklının temerrüdü hâlinde borçlu, borçlunun temerrüdüne ilişkin hükümlere göre sözleşmeden dönebilir.","TBK m.110 metnine göre: ""alacaklının temerrüdü hâlinde borçlu, borçlunun temerrüdüne ilişkin hükümlere göre sözleşmeden dönebilir."" [Kaynak: TBK m.110]",,,,
76,c2ab73936ccb7685,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:12:tpl:4,train_pending_review,,,,,TBK m.12 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.12] Başlık: I. Genel kural / Sözleşmelerin geçerliliği, kanunda aksi öngörülmedikçe,
hiçbir şekle bağlı değildir. Kanunda sözleşmeler için öngörülen şekil, kural olarak geçerlilik şeklidir. Öngörülen şekle uyulmaksızın kurulan sözleşmeler hüküm doğurmaz. II. Yazılı şekil","Doğrudan metin dayanağı: ""hiçbir şekle bağlı değildir. Kanunda sözleşmeler için öngörülen şekil, kural olarak geçerlilik şeklidir."" [Kaynak: TBK m.12]",,,,
77,c448cfe2f876c21a,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:103:tpl:4,train_pending_review,,,,,TBK m.103 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.103] Başlık: 1. Borçlunun hakkı / Borcu ödeyen borçlu, bir makbuz ve borcun tamamı
ödenmişse, buna ilişkin borç senedinin geri verilmesini veya iptalini isteyebilir. Borcun tamamı ödenmemiş veya borç senedi alacaklıya başkaca haklar da vermekte ise borçlu, ancak makbuz verilmesini ve ödemenin borç senedine işlenmesini isteyebilir.","Doğrudan metin dayanağı: ""ödenmişse, buna ilişkin borç senedinin geri verilmesini veya iptalini isteyebilir."" [Kaynak: TBK m.103]",,,,
78,c63670bf9299fa85,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:120:tpl:3,train_pending_review,,,,,TBK m.120 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.120] Başlık: 2. Temerrüt faizi / Uygulanacak yıllık temerrüt faizi oranı,
sözleşmede kararlaştırılmamışsa, faiz borcunun doğduğu tarihte yürürlükte olan mevzuat hükümlerine göre belirlenir. Sözleşme ile kararlaştırılacak yıllık temerrüt faizi oranı, birinci fıkra uyarınca belirlenen yıllık faiz oranının yüzde yüz fazlasını aşamaz. Akdî faiz oranı kararlaştırılmakla birlikte sözleşmede temerrüt faizi kararlaştırılmamışsa ve yıllık akdî faiz oranı da birinci fıkrada belirtilen faiz oranından fazla ise, temerrüt faizi oranı hakkında akdî faiz oranı geçerli olur. b. Faizlerde, iratlarda ve bağışlamada temerrüt faizi","Özet: ""sözleşmede kararlaştırılmamışsa, faiz borcunun doğduğu tarihte yürürlükte olan mevzuat hükümlerine göre belirlenir."" [Kaynak: TBK m.120]",,,,
79,c687a93577ea3b66,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:106:tpl:3,train_pending_review,,,,,TBK m.106 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.106] Başlık: I. Koşulları / Yapma veya verme
edimi gereği gibi kendisine önerilen alacaklı, haklı bir sebep olmaksızın onu kabulden veya borçlunun borcunu ifa edebilmesi için kendisi tarafından yapılması gereken hazırlık fiillerini yapmaktan kaçınırsa, temerrüde düşmüş olur. Alacaklı, müteselsil borçlulardan birine karşı temerrüde düşerse, diğerlerine karşı da temerrüde düşmüş olur. II. Hükümleri","Özet: ""edimi gereği gibi kendisine önerilen alacaklı, haklı bir sebep olmaksızın onu kabulden veya borçlunun borcunu ifa edebilmesi için kendisi tarafından yapılması gereken hazırlık fiillerini yapmaktan kaçınırsa, temerrüde düşmüş olur."" [Kaynak: TBK m.106]",,,,
80,c7577730990e1d63,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:109:tpl:1,train_pending_review,,,,,TBK m.109'e göre temel kural nedir?,"[Kaynak: TBK m.109] Başlık: Alacaklı, tevdi edilen şeyi kabul ettiğini açıklamış
veya tevdi bir rehnin ortadan kaldırılması sonucunu doğurmuş olmadıkça borçlu, tevdi edilen şeyi geri alabilir. Tevdi edilen şey geri alındığı anda alacak, bütün yan haklarıyla birlikte varlığını sürdürür.","TBK m.109 metnine göre: ""veya tevdi bir rehnin ortadan kaldırılması sonucunu doğurmuş olmadıkça borçlu, tevdi edilen şeyi geri alabilir."" [Kaynak: TBK m.109]",,,,
81,cd850735495128c5,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:109:tpl:3,train_pending_review,,,,,TBK m.109 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.109] Başlık: Alacaklı, tevdi edilen şeyi kabul ettiğini açıklamış
veya tevdi bir rehnin ortadan kaldırılması sonucunu doğurmuş olmadıkça borçlu, tevdi edilen şeyi geri alabilir. Tevdi edilen şey geri alındığı anda alacak, bütün yan haklarıyla birlikte varlığını sürdürür.","Özet: ""veya tevdi bir rehnin ortadan kaldırılması sonucunu doğurmuş olmadıkça borçlu, tevdi edilen şeyi geri alabilir."" [Kaynak: TBK m.109]",,,,
82,ceff2b40c4d4ebbf,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:G1:tpl:3,train_pending_review,,,,,TBK Geçici m.1 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK Geçici m.1]
(Ek:8/6/2022-7409/4 md.) Konut kiraları bakımından bu maddenin yürürlüğe girdiği tarih ilâ 1/7/2023 (bu tarih dâhil) tarihleri arasında yenilenen kira dönemlerinde uygulanacak kira bedeline ilişkin anlaşmalar, bir önceki kira yılına ait kira bedelinin yüzde yirmi beşini geçmemek koşuluyla geçerlidir. Bir önceki kira yılının tüketici fiyat endeksindeki oniki aylık ortalamalara göre değişim oranının yüzde yirmi beşin altında kalması halinde değişim oranı geçerlidir. Bu kural, bir yıldan daha uzun süreli kira sözleşmelerinde de uygulanır. Bu oranları geçecek şekilde yapılan sözleşmeler, fazla miktar yönünden geçersizdir. Bu fıkra hükmü, 344 üncü maddenin ikinci fıkrası uyarınca hâkim tarafından verilecek kararlar bakımından da uygulanır.","Özet: ""(Ek:8/6/2022-7409/4 md.) Konut kiraları bakımından bu maddenin yürürlüğe girdiği tarih ilâ 1/7/2023 (bu tarih dâhil) tarihleri arasında yenilenen kira dönemlerinde uygulanacak kira bedeline ilişkin anlaşmalar, bir önceki kira yılına ait kira bedelinin yüzde yirmi beşini geçmemek koşuluyla geçerlidir."" [Kaynak: TBK Geçici m.1]",,,,
83,d47e0f3189faa774,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:111:tpl:2,train_pending_review,,,,,TBK m.111 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.111] Başlık: F. Diğer ifa engelleri / Borçlunun kusuru olmaksızın, alacağın kime ait
olduğunda veya alacaklının kimliğinde duraksama sebebiyle ya da alacaklıdan kaynaklanan diğer kişisel bir sebeple borç, alacaklıya veya temsilcisine ifa edilemezse borçlu, alacaklının temerrüdünde olduğu gibi, tevdi ya da sözleşmeden dönme hakkını kullanabilir. İKİNCİ AYIRIM Borçların İfa Edilmemesinin Sonuçları A. Borcun ifa edilmemesi I. Giderim borcu","Madde metni şu kuralı içerir: ""olduğunda veya alacaklının kimliğinde duraksama sebebiyle ya da alacaklıdan kaynaklanan diğer kişisel bir sebeple borç, alacaklıya veya temsilcisine ifa edilemezse borçlu, alacaklının temerrüdünde olduğu gibi, tevdi ya da sözleşmeden dönme hakkını kullanabilir."" [Kaynak: TBK m.111]",,,,
84,d812944839ff387b,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:110:tpl:4,train_pending_review,,,,,TBK m.110 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.110] Başlık: 2. Diğer edimlerde / Borcun konusu bir şeyin teslimini gerektirmiyorsa,
alacaklının temerrüdü hâlinde borçlu, borçlunun temerrüdüne ilişkin hükümlere göre sözleşmeden dönebilir.","Doğrudan metin dayanağı: ""alacaklının temerrüdü hâlinde borçlu, borçlunun temerrüdüne ilişkin hükümlere göre sözleşmeden dönebilir."" [Kaynak: TBK m.110]",,,,
85,d93ac3c0b4182bc7,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:G1:tpl:4,train_pending_review,,,,,TBK Geçici m.1 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK Geçici m.1]
(Ek:8/6/2022-7409/4 md.) Konut kiraları bakımından bu maddenin yürürlüğe girdiği tarih ilâ 1/7/2023 (bu tarih dâhil) tarihleri arasında yenilenen kira dönemlerinde uygulanacak kira bedeline ilişkin anlaşmalar, bir önceki kira yılına ait kira bedelinin yüzde yirmi beşini geçmemek koşuluyla geçerlidir. Bir önceki kira yılının tüketici fiyat endeksindeki oniki aylık ortalamalara göre değişim oranının yüzde yirmi beşin altında kalması halinde değişim oranı geçerlidir. Bu kural, bir yıldan daha uzun süreli kira sözleşmelerinde de uygulanır. Bu oranları geçecek şekilde yapılan sözleşmeler, fazla miktar yönünden geçersizdir. Bu fıkra hükmü, 344 üncü maddenin ikinci fıkrası uyarınca hâkim tarafından verilecek kararlar bakımından da uygulanır.","Doğrudan metin dayanağı: ""(Ek:8/6/2022-7409/4 md.) Konut kiraları bakımından bu maddenin yürürlüğe girdiği tarih ilâ 1/7/2023 (bu tarih dâhil) tarihleri arasında yenilenen kira dönemlerinde uygulanacak kira bedeline ilişkin anlaşmalar, bir önceki kira yılına ait kira bedelinin yüzde yirmi beşini geçmemek koşuluyla geçerlidir."" [Kaynak: TBK Geçici m.1]",,,,
86,da29e41ccdb4d292,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:1:tpl:2,train_pending_review,,,,,TBK m.1 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.1] Başlık: Sözleşme, tarafların iradelerini karşılıklı ve birbirine
uygun olarak açıklamalarıyla kurulur. İrade açıklaması, açık veya örtülü olabilir.","Madde metni şu kuralı içerir: ""uygun olarak açıklamalarıyla kurulur. İrade açıklaması, açık veya örtülü olabilir."" [Kaynak: TBK m.1]",,,,
87,dacb372c7d52252a,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:100:tpl:2,train_pending_review,,,,,TBK m.100 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.100] Başlık: 1. Kısmen ödemede / Borçlu, faiz veya giderleri ödemede gecikmemiş ise,
kısmen yaptığı ödemeyi ana borçtan düşme hakkına sahiptir. Aksine anlaşma yapılamaz. Alacaklı, alacağın bir kısmı için kefalet, rehin veya başka bir güvence almış ise, borçlu kısmen yaptığı ödemeyi, güvence altına alınan veya güvencesi daha iyi olan kısma mahsup etme hakkına sahip değildir.","Madde metni şu kuralı içerir: ""kısmen yaptığı ödemeyi ana borçtan düşme hakkına sahiptir. Aksine anlaşma yapılamaz."" [Kaynak: TBK m.100]",,,,
88,dffb90da7aa3341d,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:101:tpl:2,train_pending_review,,,,,TBK m.101 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.101] Başlık: 2. Birden çok borçta / Birden çok borcu bulunan borçlu, ödeme gününde bu
borçlardan hangisini ödemek istediğini alacaklıya bildirebilir. Borçlu bildirimde bulunmazsa, yapılan ödeme, kendisi tarafından derhâl itiraz edilmiş olmadıkça, alacaklının makbuzda gösterdiği borç için yapılmış sayılır. b. Kanuna göre","Madde metni şu kuralı içerir: ""borçlardan hangisini ödemek istediğini alacaklıya bildirebilir. Borçlu bildirimde bulunmazsa, yapılan ödeme, kendisi tarafından derhâl itiraz edilmiş olmadıkça, alacaklının makbuzda gösterdiği borç için yapılmış sayılır."" [Kaynak: TBK m.101]",,,,
